archive,member,source_path,date,team,player_id,compressed_bytes,uncompressed_bytes,year,month,filename,gps_tick_count,first_time,last_time,valid_speed_tick_count,speed_mean,speed_max,distance_m_est,moving_fraction,hsr_distance_m,sprint_distance_m,accel_distance_m,decel_distance_m,heart_rate_mean,heart_rate_max,heart_rate_nonzero_ticks,hacc_mean,hdop_mean,signal_quality_mean,num_satellites_mean,num_satellites_min,num_satellites_max,implausible_speed_ticks,implausible_heart_rate_ticks,raw_row_count,accl_x_abs_mean,accl_y_abs_mean,accl_z_abs_mean,gyro_x_abs_mean,gyro_y_abs_mean,gyro_z_abs_mean,duration_min_est
objective-TeamA-2020,2020-11/2020-11-02/2020-11-02-TeamA-560cb066-a8ae-412f-b09f-0d2a6aa0cf05.parquet,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-11/2020-11-02/2020-11-02-TeamA-560cb066-a8ae-412f-b09f-0d2a6aa0cf05.parquet,2020-11-02,TeamA,TeamA-560cb066-a8ae-412f-b09f-0d2a6aa0cf05,14308459,14308459,2020,2020-11,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-11/2020-11-02/2020-11-02-TeamA-560cb066-a8ae-412f-b09f-0d2a6aa0cf05.parquet,51116,15:22:31.8,16:47:44.4,51116,0.5055100456412864,4.947226,2583.9651493000024,0.561859300414743,10.072230499999998,0.0,128.4389926,68.75922130000001,,,0,0.023534705376007513,1.1429298067141405,282.794506612411,20.140171374911965,16.0,23.0,0.0,0.0,511155,0.15922832696295644,0.9234086606750745,0.5436888547749714,0.06863459089051388,0.10560653872648096,0.08725222321262631,85.19333333333334
objective-TeamA-2020,2020-11/2020-11-02/2020-11-02-TeamA-5a3be598-2f51-426f-95a5-b63d1d7c1b43.parquet,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-11/2020-11-02/2020-11-02-TeamA-5a3be598-2f51-426f-95a5-b63d1d7c1b43.parquet,2020-11-02,TeamA,TeamA-5a3be598-2f51-426f-95a5-b63d1d7c1b43,15701338,15701338,2020,2020-11,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-11/2020-11-02/2020-11-02-TeamA-5a3be598-2f51-426f-95a5-b63d1d7c1b43.parquet,53971,15:23:05.7,16:53:05.0,53971,0.9843464534472224,5.752781999999999,5312.616243899989,0.6671916399547906,105.36036249999998,2.2686129999999998,112.7817582,104.42147330000002,,,0,0.40642196735283764,1.1171740379092476,324.6951696281336,20.21311445035297,0.0,23.0,0.0,0.0,539700,0.25608060322864545,0.9469013898437718,0.61224492773763,0.10193600982388942,0.15260639500966972,0.11620937006018969,89.95166666666667
objective-TeamA-2020,2020-11/2020-11-02/2020-11-02-TeamA-5a5b135d-d146-4b4c-b3da-efcd4d203f95.parquet,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-11/2020-11-02/2020-11-02-TeamA-5a5b135d-d146-4b4c-b3da-efcd4d203f95.parquet,2020-11-02,TeamA,TeamA-5a5b135d-d146-4b4c-b3da-efcd4d203f95,15046925,15046925,2020,2020-11,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-11/2020-11-02/2020-11-02-TeamA-5a5b135d-d146-4b4c-b3da-efcd4d203f95.parquet,50822,15:24:31.6,16:49:16.5,50822,1.1276645085789636,7.166672,5731.0165655000055,0.714218251938137,204.02016249999997,30.1544681,129.3028819,91.60313009999999,,,0,0.12179764668844201,1.1406280744559443,325.8290504112392,20.33735390185353,0.0,23.0,0.0,0.0,508215,0.26355815359887025,1.0395579299866338,0.48200117998779957,0.1046446426232623,0.17123763259106012,0.11266147825984696,84.70333333333333
objective-TeamA-2020,2020-11/2020-11-02/2020-11-02-TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93.parquet,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-11/2020-11-02/2020-11-02-TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93.parquet,2020-11-02,TeamA,TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93,14688118,14688118,2020,2020-11,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-11/2020-11-02/2020-11-02-TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93.parquet,50348,15:25:18.4,16:49:14.0,50348,1.0156907841820926,5.961115999999999,5113.799960200001,0.68578692301581,103.5981388,2.3163907999999998,114.35203620000001,100.440637,,,0,0.12836656868197346,1.3070429808532613,331.5868753475808,20.544609517756417,0.0,23.0,0.0,0.0,503470,0.2319567172572344,0.997165663714869,0.5657724687543434,0.0911415023874933,0.1455861443651372,0.10914751769206085,83.91333333333334
objective-TeamA-2020,2020-11/2020-11-02/2020-11-02-TeamA-74afe68c-f348-414c-9754-6d6f9df12587.parquet,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-11/2020-11-02/2020-11-02-TeamA-74afe68c-f348-414c-9754-6d6f9df12587.parquet,2020-11-02,TeamA,TeamA-74afe68c-f348-414c-9754-6d6f9df12587,15858790,15858790,2020,2020-11,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-11/2020-11-02/2020-11-02-TeamA-74afe68c-f348-414c-9754-6d6f9df12587.parquet,55001,15:25:39.8,16:57:20.5,55001,0.9380542064144295,6.302782999999999,5159.3919407,0.6615152451773604,209.9776675,17.5497363,127.77982489999997,90.67785089999998,166.96503509218516,208.0,54998,0.2593407392592862,1.4684460282540317,239.86196614607007,14.8423119579644,0.0,24.0,0.0,0.0,550005,0.2239614696684568,0.986774051156951,0.5866407919018912,0.0686573845422428,0.13188955917162118,0.10473936076788506,91.66833333333334
objective-TeamA-2020,2020-11/2020-11-02/2020-11-02-TeamA-78f2ae2c-caf7-47eb-9e84-521f7820182e.parquet,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-11/2020-11-02/2020-11-02-TeamA-78f2ae2c-caf7-47eb-9e84-521f7820182e.parquet,2020-11-02,TeamA,TeamA-78f2ae2c-caf7-47eb-9e84-521f7820182e,10852607,10852607,2020,2020-11,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-11/2020-11-02/2020-11-02-TeamA-78f2ae2c-caf7-47eb-9e84-521f7820182e.parquet,38571,15:23:39.7,16:27:58.2,38571,0.6897923266184438,5.5166710000000005,2660.597983000004,0.5808508983433149,49.4489284,0.0,71.75533599999999,37.67669769999999,,,0,0.1849835368541132,1.1717870939306734,333.21451349459437,19.716107956755074,13.0,22.0,0.0,0.0,385705,0.19091677496402656,1.0081014690972543,0.5274923861014243,0.07593507875392139,0.1301873665440962,0.08850231434969731,64.285
objective-TeamA-2020,2020-11/2020-11-02/2020-11-02-TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4.parquet,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-11/2020-11-02/2020-11-02-TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4.parquet,2020-11-02,TeamA,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,14602339,14602339,2020,2020-11,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-11/2020-11-02/2020-11-02-TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4.parquet,50098,15:25:31.7,16:49:02.0,50098,0.9999333827897331,6.183338,5009.4662611,0.6879116930815602,127.29899069999999,7.5300061000000005,78.43256210000003,69.02366639999997,,,0,0.16431793684378618,1.0813206116012615,332.1268513713122,20.5684059243882,0.0,23.0,0.0,0.0,500970,0.23467187406431547,1.0215183547207902,0.5407487817384267,0.08542628813773155,0.1482210244547453,0.11113401914348664,83.49666666666667
objective-TeamA-2020,2020-11/2020-11-02/2020-11-02-TeamA-bcc03f81-2733-45d3-abf1-f7a709c63e68.parquet,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-11/2020-11-02/2020-11-02-TeamA-bcc03f81-2733-45d3-abf1-f7a709c63e68.parquet,2020-11-02,TeamA,TeamA-bcc03f81-2733-45d3-abf1-f7a709c63e68,15389958,15389958,2020,2020-11,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-11/2020-11-02/2020-11-02-TeamA-bcc03f81-2733-45d3-abf1-f7a709c63e68.parquet,53755,15:18:25.7,16:48:02.0,53755,1.0223424669147065,6.269449000000001,5495.601930900002,0.6801599851176635,220.76740050000004,29.9075239,147.96373060000002,116.34703830000001,,,0,0.28421542182122594,1.7030787833689889,330.4930332062134,19.973007162124453,3.0,23.0,0.0,0.0,537540,0.23748671465146667,1.0005590679420355,0.5181503542178209,0.07361720455905026,0.1558327032021745,0.09916542002978848,89.59166666666667
objective-TeamA-2020,2020-11/2020-11-02/2020-11-02-TeamA-c4ccf1a6-48c3-4a17-8d6c-eedd12e8680e.parquet,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-11/2020-11-02/2020-11-02-TeamA-c4ccf1a6-48c3-4a17-8d6c-eedd12e8680e.parquet,2020-11-02,TeamA,TeamA-c4ccf1a6-48c3-4a17-8d6c-eedd12e8680e,13923653,13923653,2020,2020-11,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-11/2020-11-02/2020-11-02-TeamA-c4ccf1a6-48c3-4a17-8d6c-eedd12e8680e.parquet,51995,15:24:21.5,16:51:02.0,51995,0.49436273339744224,6.250005000000001,2570.4390323000034,0.45133185883258004,50.5128182,8.797507,51.831430199999986,45.942259099999994,,,0,0.841311664583133,1.2761034714876431,285.1994807192999,20.010000961630926,0.0,23.0,0.0,0.0,519940,0.20827064781513224,0.9498662026159901,0.5711728682035432,0.06147249168022993,0.10372620556278128,0.0709416187519834,86.65833333333333
objective-TeamA-2020,2020-11/2020-11-02/2020-11-02-TeamA-ecdbd8ec-61a7-4131-97ec-3af76f621f65.parquet,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-11/2020-11-02/2020-11-02-TeamA-ecdbd8ec-61a7-4131-97ec-3af76f621f65.parquet,2020-11-02,TeamA,TeamA-ecdbd8ec-61a7-4131-97ec-3af76f621f65,11355267,11355267,2020,2020-11,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-11/2020-11-02/2020-11-02-TeamA-ecdbd8ec-61a7-4131-97ec-3af76f621f65.parquet,38616,15:21:39.8,16:26:02.0,38616,0.849786540708515,5.411115000000001,3281.535705600002,0.6851046198466957,52.1686527,0.0,53.87865469999999,52.8922659,,,0,0.028899937849596023,1.1746944271804434,327.42940749948207,19.636135280712658,0.0,22.0,0.0,0.0,386150,0.27076546516897554,1.0241750355227388,0.4890273311051401,0.09504166228311536,0.17831891397853813,0.1057760207183494,64.36
objective-TeamA-2020,2020-11/2020-11-02/2020-11-02-TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7.parquet,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-11/2020-11-02/2020-11-02-TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7.parquet,2020-11-02,TeamA,TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7,15209847,15209847,2020,2020-11,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-11/2020-11-02/2020-11-02-TeamA-f20565cc-df22-46a7-aa97-af8ed00601d7.parquet,52730,15:24:09.8,16:52:04.0,52730,0.9971982165939703,6.111116000000001,5258.226196100002,0.6729186421391997,129.2170482,5.1052819,99.5581365,62.791440599999994,,,0,0.37066186231746634,1.4321828181300966,324.4264744926987,20.106827233074153,0.0,23.0,0.0,0.0,527290,0.20447205878169486,0.9427324881020249,0.6588132997852209,0.0738969658129599,0.1479075765426165,0.12532117856975644,87.88333333333334
objective-TeamA-2020,2020-11/2020-11-02/2020-11-02-TeamA-f728b4fa-4248-5e3a-0a5d-2f346baa9455.parquet,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-11/2020-11-02/2020-11-02-TeamA-f728b4fa-4248-5e3a-0a5d-2f346baa9455.parquet,2020-11-02,TeamA,TeamA-f728b4fa-4248-5e3a-0a5d-2f346baa9455,14728584,14728584,2020,2020-11,/Volumes/Elements/SoccerMon/objective-TeamA-2020/2020-11/2020-11-02/2020-11-02-TeamA-f728b4fa-4248-5e3a-0a5d-2f346baa9455.parquet,54223,15:26:39.8,16:57:03.0,54223,0.5199060272762476,4.922226000000001,2819.086451700001,0.5286686461464692,0.964723,0.0,111.58758990000001,76.4808959,,,0,0.7316083580768309,1.8934400531139923,315.07231248732086,19.86518636003172,2.0,23.0,0.0,0.0,542220,0.15504009269761285,0.914309808094014,0.6460609162332622,0.06493688472708264,0.10117529023116194,0.0731150801155147,90.37166666666667
objective-TeamB-2020,2020-11/2020-11-02/2020-11-02-TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf.parquet,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-11/2020-11-02/2020-11-02-TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf.parquet,2020-11-02,TeamB,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,13204165,13204165,2020,2020-11,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-11/2020-11-02/2020-11-02-TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf.parquet,47404,10:10:01.7,11:29:03.0,47404,0.537911617458442,5.7277819999999995,2549.916231400007,0.5055480550164543,99.5939684,3.9252808999999997,59.8872699,36.37697430000001,,,0,0.22221753438528394,2.5283098472702727,307.68061766939496,20.493122943211542,16.0,22.0,0.0,0.0,474030,0.1848592438110455,0.9381854631535633,0.5646792347662605,0.07135980472211015,0.11140114984399062,0.08103664180833756,79.00666666666666
objective-TeamB-2020,2020-11/2020-11-02/2020-11-02-TeamB-789547e7-1325-4153-a98d-5ecd497f3668.parquet,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-11/2020-11-02/2020-11-02-TeamB-789547e7-1325-4153-a98d-5ecd497f3668.parquet,2020-11-02,TeamB,TeamB-789547e7-1325-4153-a98d-5ecd497f3668,13190012,13190012,2020,2020-11,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-11/2020-11-02/2020-11-02-TeamB-789547e7-1325-4153-a98d-5ecd497f3668.parquet,46512,10:11:01.8,11:28:33.7,46512,0.656713373409012,6.0638939999999995,3054.5052424000005,0.5969642242862057,49.151983400000006,1.1655564999999999,65.4992202,45.084202700000006,,,0,0.16901014791881666,2.407357241142071,318.2315101479188,19.92466460268318,10.0,22.0,0.0,0.0,465115,0.16570369357578216,0.9410012174408466,0.594687080076971,0.07924098167002382,0.11355473432141783,0.08588672185743042,77.52
objective-TeamB-2020,2020-11/2020-11-02/2020-11-02-TeamB-9c845827-99f9-47f4-977d-2200a107a013.parquet,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-11/2020-11-02/2020-11-02-TeamB-9c845827-99f9-47f4-977d-2200a107a013.parquet,2020-11-02,TeamB,TeamB-9c845827-99f9-47f4-977d-2200a107a013,12742399,12742399,2020,2020-11,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-11/2020-11-02/2020-11-02-TeamB-9c845827-99f9-47f4-977d-2200a107a013.parquet,44087,10:15:31.6,11:29:01.0,44087,0.8270772444938412,6.766672,3646.3354477999974,0.6572232177285822,100.3120253,22.917796199999998,81.0767311,71.2933907,,,0,0.1327602241023431,2.365300428697802,318.8027082813528,20.36539115839136,15.0,22.0,0.0,0.0,440860,0.20793568430170584,0.9971232233439646,0.5671608776737507,0.09139557639294504,0.14731114815006466,0.10867162347191427,73.47833333333332
objective-TeamB-2020,2020-11/2020-11-02/2020-11-02-TeamB-ab5ec6e5-b0f3-401e-8dc5-aa6c5070e255.parquet,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-11/2020-11-02/2020-11-02-TeamB-ab5ec6e5-b0f3-401e-8dc5-aa6c5070e255.parquet,2020-11-02,TeamB,TeamB-ab5ec6e5-b0f3-401e-8dc5-aa6c5070e255,12062179,12062179,2020,2020-11,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-11/2020-11-02/2020-11-02-TeamB-ab5ec6e5-b0f3-401e-8dc5-aa6c5070e255.parquet,41568,10:10:01.6,11:19:18.9,41568,0.8108507475943029,6.741671999999999,3370.544387600003,0.6183602771362586,108.2648082,23.2302963,87.6778482,56.1753231,,,0,0.519919168591224,3.810070246343341,310.07082371054656,19.69668976135489,5.0,22.0,0.0,0.0,415675,0.236156313902086,0.9376355634304402,0.6047290607896807,0.09419996818991701,0.1543832720311842,0.10728394751383293,69.28
objective-TeamB-2020,2020-11/2020-11-02/2020-11-02-TeamB-baf3897a-3e70-f16a-5548-5822de1b372a.parquet,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-11/2020-11-02/2020-11-02-TeamB-baf3897a-3e70-f16a-5548-5822de1b372a.parquet,2020-11-02,TeamB,TeamB-baf3897a-3e70-f16a-5548-5822de1b372a,12625187,12625187,2020,2020-11,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-11/2020-11-02/2020-11-02-TeamB-baf3897a-3e70-f16a-5548-5822de1b372a.parquet,44160,10:15:01.6,11:28:38.0,44160,0.7947377717391299,6.197226999999999,3509.562000000004,0.6504528985507246,101.04508110000002,12.342232200000002,76.7017292,42.663089400000004,,,0,0.08829257246376812,2.2432065217391304,322.35942028985505,20.452173913043477,16.0,22.0,0.0,0.0,441590,0.20782243745612394,1.0168966364518912,0.5382925603359447,0.08132456630443398,0.14214100663316792,0.09454184735840938,73.6
objective-TeamB-2020,2020-11/2020-11-02/2020-11-02-TeamB-e005b860-51ef-1922-fe43-c49e149818d1.parquet,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-11/2020-11-02/2020-11-02-TeamB-e005b860-51ef-1922-fe43-c49e149818d1.parquet,2020-11-02,TeamB,TeamB-e005b860-51ef-1922-fe43-c49e149818d1,12912479,12912479,2020,2020-11,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-11/2020-11-02/2020-11-02-TeamB-e005b860-51ef-1922-fe43-c49e149818d1.parquet,44848,10:13:55.6,11:28:41.0,44848,0.885860485127542,6.947228000000001,3972.907103700004,0.6511104174099179,242.6146393,70.7645008,129.3545482,67.08811,,,0,0.11255797359971459,2.3313191223688903,321.86086336068496,20.452015697467,17.0,22.0,0.0,0.0,448470,0.2326820634602091,1.0366025994228343,0.48634378936996886,0.08723721688898504,0.15960237735819147,0.10028079302092392,74.74666666666667
objective-TeamB-2020,2020-11/2020-11-02/2020-11-02-TeamB-eb2083e6-ce16-4dba-0ff1-8e0242af9fc3.parquet,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-11/2020-11-02/2020-11-02-TeamB-eb2083e6-ce16-4dba-0ff1-8e0242af9fc3.parquet,2020-11-02,TeamB,TeamB-eb2083e6-ce16-4dba-0ff1-8e0242af9fc3,10664941,10664941,2020,2020-11,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-11/2020-11-02/2020-11-02-TeamB-eb2083e6-ce16-4dba-0ff1-8e0242af9fc3.parquet,37351,10:13:25.7,11:15:41.2,37351,0.7897590543760545,5.916671,2949.8290440000023,0.6190998902305159,81.31228689999999,12.546398900000002,71.7420017,43.271423999999996,,,0,0.10441487510374554,2.3651843324141253,322.3490669593853,20.409895317394447,18.0,22.0,0.0,0.0,373505,0.1818519665064719,0.9315632554239053,0.659132131765304,0.07340128727255157,0.12875101459171395,0.11446358401431206,62.251666666666665
objective-TeamB-2020,2020-11/2020-11-03/2020-11-03-TeamB-247a8333-f7b0-b7d2-cda8-056c3d15eef7.parquet,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-11/2020-11-03/2020-11-03-TeamB-247a8333-f7b0-b7d2-cda8-056c3d15eef7.parquet,2020-11-03,TeamB,TeamB-247a8333-f7b0-b7d2-cda8-056c3d15eef7,8842121,8842121,2020,2020-11,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-11/2020-11-03/2020-11-03-TeamB-247a8333-f7b0-b7d2-cda8-056c3d15eef7.parquet,30706,12:27:05.6,13:18:17.0,30706,0.8238484319351267,6.388894,2529.7089951000007,0.6784341822445125,148.044285,33.1730819,44.4205908,27.847800099999997,,,0,0.4577932651599036,2.759786360971797,317.00091187390086,18.666058750732756,14.0,20.0,0.0,0.0,307050,0.21100145538185894,0.9970567593568702,0.4743023555813385,0.06773987323293235,0.14227718679393625,0.0912306778657283,51.17666666666666
objective-TeamB-2020,2020-11/2020-11-03/2020-11-03-TeamB-29c5271b-5c46-455e-91ea-da2abfa8ff3c.parquet,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-11/2020-11-03/2020-11-03-TeamB-29c5271b-5c46-455e-91ea-da2abfa8ff3c.parquet,2020-11-03,TeamB,TeamB-29c5271b-5c46-455e-91ea-da2abfa8ff3c,13382187,13382187,2020,2020-11,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-11/2020-11-03/2020-11-03-TeamB-29c5271b-5c46-455e-91ea-da2abfa8ff3c.parquet,49740,12:31:09.6,13:54:04.0,49740,0.5648118092882991,8.052784,2809.3739394,0.5044229995979091,186.53987210000003,73.59228089999999,54.7844891,40.8972555,,,0,0.6819461198230801,3.517310012062726,291.3631684760756,18.355287494973865,5.0,21.0,0.0,0.0,497390,0.16198870133346036,0.9808996431768552,0.5267466628928008,0.048002853704933506,0.0962406942953153,0.06722620693300277,82.9
objective-TeamB-2020,2020-11/2020-11-03/2020-11-03-TeamB-2f23d7d5-2326-49ce-b9c8-5a6303f785c5.parquet,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-11/2020-11-03/2020-11-03-TeamB-2f23d7d5-2326-49ce-b9c8-5a6303f785c5.parquet,2020-11-03,TeamB,TeamB-2f23d7d5-2326-49ce-b9c8-5a6303f785c5,13915853,13915853,2020,2020-11,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-11/2020-11-03/2020-11-03-TeamB-2f23d7d5-2326-49ce-b9c8-5a6303f785c5.parquet,50570,12:21:39.6,13:45:57.4,50570,0.5827299673324098,6.483338999999999,2946.865444800002,0.5343682024915958,99.13396920000001,28.1508565,75.1017265,40.240309700000005,,,0,0.12260233339924857,2.558038362665612,313.43460549733044,18.96731263595017,17.0,20.0,0.0,0.0,505695,0.19088449435924748,0.9933520637439557,0.507960870991902,0.06368203080970249,0.117850020782815,0.08114325682044018,84.28333333333333
objective-TeamB-2020,2020-11/2020-11-03/2020-11-03-TeamB-38c1962e-9148-624f-eac1-c14f30e9c5cc.parquet,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-11/2020-11-03/2020-11-03-TeamB-38c1962e-9148-624f-eac1-c14f30e9c5cc.parquet,2020-11-03,TeamB,TeamB-38c1962e-9148-624f-eac1-c14f30e9c5cc,12779333,12779333,2020,2020-11,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-11/2020-11-03/2020-11-03-TeamB-38c1962e-9148-624f-eac1-c14f30e9c5cc.parquet,44974,12:31:10.0,13:46:08.0,44974,0.5573100437363806,6.291671999999999,2506.4461907000036,0.5478721038822431,27.064466200000002,5.3663932,64.1811627,47.7230931,,,0,0.8288122026059501,3.2237737359363186,279.0092275536977,18.407991283852894,16.0,20.0,0.0,0.0,449734,0.8300832599797856,0.3077877335327814,0.6505477543392325,0.12842591724184463,0.15751394863147578,0.10830837232571086,74.95666666666666
objective-TeamB-2020,2020-11/2020-11-03/2020-11-03-TeamB-4405bb1f-56f7-48ba-bfa8-e795e4006952.parquet,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-11/2020-11-03/2020-11-03-TeamB-4405bb1f-56f7-48ba-bfa8-e795e4006952.parquet,2020-11-03,TeamB,TeamB-4405bb1f-56f7-48ba-bfa8-e795e4006952,12552943,12552943,2020,2020-11,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-11/2020-11-03/2020-11-03-TeamB-4405bb1f-56f7-48ba-bfa8-e795e4006952.parquet,44955,12:31:03.7,13:46:00.0,44955,0.6979055671226776,6.163894,3137.434477000004,0.5873873873873874,109.26036500000001,21.629183800000003,62.62643919999999,30.200857600000003,,,0,0.3506172839506173,2.2970526081637193,314.54207540874205,18.808475141808476,13.0,21.0,0.0,0.0,449540,0.19095776550751814,1.0319133809736492,0.49993459112370403,0.0636009116176397,0.12583474761179483,0.08483163160101855,74.925
objective-TeamB-2020,2020-11/2020-11-03/2020-11-03-TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf.parquet,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-11/2020-11-03/2020-11-03-TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf.parquet,2020-11-03,TeamB,TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf,14601207,14601207,2020,2020-11,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-11/2020-11-03/2020-11-03-TeamB-48bfd4ea-e9e2-45b5-befc-3383cae87fdf.parquet,53003,12:18:39.7,13:47:00.9,53003,0.4104598554798784,5.775005,2175.560372000002,0.45133294341829705,17.341402700000003,2.8269468,58.9186579,36.4072515,,,0,0.49391543874875005,3.0044903118691395,298.76114559553235,19.172216666981114,8.0,21.0,0.0,0.0,530025,0.17611186677515278,0.938815074202061,0.5571215552922026,0.06593281041799326,0.10260025599470544,0.07447398974768289,88.33833333333334
objective-TeamB-2020,2020-11/2020-11-03/2020-11-03-TeamB-70b74270-f655-43cc-a188-1ebc7a828b95.parquet,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-11/2020-11-03/2020-11-03-TeamB-70b74270-f655-43cc-a188-1ebc7a828b95.parquet,2020-11-03,TeamB,TeamB-70b74270-f655-43cc-a188-1ebc7a828b95,10904870,10904870,2020,2020-11,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-11/2020-11-03/2020-11-03-TeamB-70b74270-f655-43cc-a188-1ebc7a828b95.parquet,38708,12:32:09.6,13:36:41.0,38708,0.7602793519944196,6.691671999999999,2942.8893156999998,0.5850986876097964,180.10958849999997,38.73308659999999,81.77367509999999,55.176433,,,0,0.07107057972512142,2.5560090937273947,324.7781337191278,19.10581791877648,17.0,20.0,0.0,0.0,387070,0.19819947982600075,0.9838701889737058,0.5709842878064683,0.07303135626711577,0.12608325410394922,0.09768625998991623,64.51333333333334
objective-TeamB-2020,2020-11/2020-11-03/2020-11-03-TeamB-789547e7-1325-4153-a98d-5ecd497f3668.parquet,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-11/2020-11-03/2020-11-03-TeamB-789547e7-1325-4153-a98d-5ecd497f3668.parquet,2020-11-03,TeamB,TeamB-789547e7-1325-4153-a98d-5ecd497f3668,13825232,13825232,2020,2020-11,/Volumes/Elements/SoccerMon/objective-TeamB-2020/2020-11/2020-11-03/2020-11-03-TeamB-789547e7-1325-4153-a98d-5ecd497f3668.parquet,50405,12:22:07.7,13:46:09.2,50405,0.4567917482789399,4.986114999999999,2302.4588072000024,0.49893859736137286,3.3586137000000003,0.0,66.5411659,45.377258799999986,82.0,82.0,50402,0.31945243527427836,2.921793472869755,306.8609066560857,19.283602817180835,0.0,21.0,0.0,0.0,504045,0.13764848159638435,0.9229575693168601,0.6086719982218842,0.06104831008934594,0.09171163054560481,0.07045022951819778,84.00833333333334
