date,player_id,game_performance,illness,injury,acwr,atl,ctl28,ctl42,daily_load,monotony,strain,weekly_load,fatigue,mood,readiness,sleep_duration,sleep_quality,soreness,stress,session_count,session_srpe_sum,session_duration_sum,session_rpe_mean,session_rpe_max,session_type_values,session_match_count,session_match_day,team,readiness_t_plus_1,fatigue_t_plus_1,soreness_t_plus_1,readiness_delta_t_plus_1
2020-06-14,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,0.7969924812030075,353.3333333333333,443.3333333333333,410.2439024390244,0.0,0.9965645982295128,2112.716948246567,2120.0,3.0,4.0,6.0,9.0,4.0,3.0,4.0,,,,,,,,,TeamA,7.0,4.0,4.0,1.0
2020-06-15,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,0.7751937984496123,333.3333333333333,430.0,401.4634146341463,0.0,0.893084999730281,1786.169999460562,2000.0,4.0,4.0,7.0,9.0,4.0,4.0,4.0,,,,,,,,,TeamA,8.0,4.0,4.0,1.0
2020-06-16,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,0.7582139848357203,333.3333333333333,439.6296296296296,416.0975609756098,800.0,0.893084999730281,1786.169999460562,2000.0,4.0,4.0,8.0,7.0,4.0,4.0,4.0,1.0,800.0,100.0,8.0,8.0,,,,TeamA,9.0,4.0,4.0,1.0
2020-06-17,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,1.0588235294117647,486.6666666666667,459.6296296296296,442.4390243902439,1080.0,1.045720790067289,3053.504706996483,2920.0,4.0,4.0,9.0,7.0,4.0,4.0,4.0,1.0,1080.0,120.0,9.0,9.0,,,,TeamA,7.0,4.0,3.0,-2.0
2020-06-18,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,1.0211685012701102,446.6666666666667,437.4074074074074,425.3658536585366,0.0,0.8935716508868149,2394.772024376664,2680.0,4.0,5.0,7.0,10.0,5.0,3.0,4.0,,,,,,,,,TeamA,8.0,4.0,4.0,1.0
2020-06-19,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,0.7731442869057548,343.3333333333333,444.0740740740741,429.7560975609756,180.0,0.7217175997032361,1486.7382553886664,2060.0,4.0,4.0,8.0,7.5,4.0,4.0,4.0,1.0,180.0,60.0,3.0,3.0,,,,TeamA,9.0,4.0,4.0,1.0
2020-06-20,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,0.970954356846473,433.3333333333333,446.2962962962963,442.9268292682927,540.0,0.9671591084488708,2514.613681967064,2600.0,4.0,4.0,9.0,8.5,4.0,4.0,4.0,1.0,540.0,60.0,9.0,9.0,,,,TeamA,5.0,4.0,4.0,-4.0
2020-06-21,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,1.0437109723461195,433.3333333333333,415.1851851851851,425.8536585365854,0.0,0.9671591084488708,2514.613681967064,2600.0,4.0,4.0,5.0,8.0,5.0,4.0,4.0,,,,,,,,,TeamA,7.0,4.0,4.0,2.0
2020-06-22,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,0.966010733452594,400.0,414.0740740740741,421.7073170731707,600.0,0.9478779439283332,2274.907065427999,2400.0,4.0,3.0,7.0,9.0,4.0,4.0,4.0,1.0,600.0,100.0,6.0,6.0,,,,TeamA,6.0,4.0,3.0,-1.0
2020-06-23,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,0.6591549295774648,260.0,394.44444444444446,415.8536585365854,240.0,1.0029717747535976,1564.6359686156122,1560.0,4.0,4.0,6.0,8.0,4.0,3.0,4.0,1.0,240.0,60.0,4.0,4.0,,,,TeamA,8.0,4.0,4.0,2.0
2020-06-24,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,1.053191489361702,440.0,417.77777777777777,432.4390243902439,1080.0,1.1388115502806069,3006.4624927408017,2640.0,4.0,4.0,8.0,8.5,4.0,4.0,4.0,1.0,1080.0,120.0,9.0,9.0,,,,TeamA,6.0,4.0,3.0,-2.0
2020-06-25,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,1.056297709923664,410.0,388.14814814814815,415.3658536585366,0.0,0.984598818177552,2422.113092716778,2460.0,4.0,4.0,6.0,9.0,4.0,3.0,4.0,,,,,,,,,TeamA,7.0,4.0,4.0,1.0
2020-06-26,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,0.9167441860465116,365.0,398.14814814814815,421.9512195121951,270.0,0.8813494564148661,1930.1553095485567,2190.0,4.0,4.0,7.0,7.5,4.0,4.0,4.0,1.0,270.0,90.0,3.0,3.0,,,,TeamA,9.0,4.0,4.0,2.0
2020-06-27,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,1.2059843885516046,515.0,427.037037037037,443.9024390243902,900.0,1.230698737345041,3802.859098396177,3090.0,4.0,4.0,9.0,9.0,4.0,4.0,4.0,1.0,900.0,90.0,10.0,10.0,,,,TeamA,6.0,3.0,3.0,-3.0
2020-06-28,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,1.0279816513761468,415.0,403.7037037037037,430.7317073170732,0.0,0.8956162416632757,2230.0844417415565,2490.0,3.0,4.0,6.0,5.5,4.0,3.0,4.0,,,,,,,,,TeamA,8.0,4.0,4.0,2.0
2020-06-29,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,1.0825471698113207,425.0,392.5925925925926,429.2682926829268,300.0,0.9249846530636072,2358.7108653121986,2550.0,4.0,4.0,8.0,8.5,4.0,4.0,4.0,1.0,300.0,60.0,5.0,5.0,,,,TeamA,8.0,4.0,4.0,0.0
2020-06-30,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,0.93,361.6666666666667,388.8888888888889,433.1707317073171,700.0,0.982091496422329,2131.1385472364536,2170.0,4.0,4.0,8.0,8.0,4.0,4.0,4.0,1.0,700.0,100.0,7.0,7.0,,,,TeamA,7.0,4.0,4.0,-1.0
2020-07-01,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,0.9380403458213258,361.6666666666667,385.55555555555554,420.0,0.0,0.982091496422329,2131.1385472364536,2170.0,4.0,4.0,7.0,7.0,4.0,4.0,4.0,,,,,,,,,TeamA,7.0,4.0,4.0,0.0
2020-07-02,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,0.9717898832684824,370.0,380.7407407407408,413.1707317073171,320.0,1.010009517300336,2242.221128406746,2220.0,4.0,4.0,7.0,10.0,4.0,4.0,4.0,1.0,320.0,80.0,4.0,4.0,,,,TeamA,10.0,4.0,4.0,3.0
2020-07-03,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,0.6042726347914548,220.0,364.0740740740741,413.1707317073171,0.0,0.7857142857142857,1037.142857142857,1320.0,4.0,5.0,10.0,8.0,4.0,4.0,4.0,,,,,,,,,TeamA,3.0,3.0,2.0,-7.0
2020-07-04,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,0.6357214934409688,233.33333333333337,367.037037037037,403.4146341463415,80.0,0.8670168470441733,1213.8235858618425,1400.0,3.0,4.0,3.0,10.0,4.0,2.0,4.0,1.0,80.0,40.0,2.0,2.0,,,,TeamA,5.0,4.0,2.0,2.0
2020-07-05,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,0.5374592833876222,183.33333333333337,341.1111111111111,382.9268292682927,0.0,0.6505164247148512,715.5680671863363,1100.0,4.0,4.0,5.0,8.0,4.0,2.0,4.0,,,,,,,,,TeamA,7.0,4.0,3.0,2.0
2020-07-06,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,0.4643962848297213,166.66666666666666,358.8888888888889,382.1951219512195,600.0,0.6780073949856245,678.0073949856245,1000.0,4.0,4.0,7.0,10.0,4.0,3.0,4.0,1.0,600.0,100.0,6.0,6.0,,,,TeamA,7.0,4.0,3.0,0.0
2020-07-07,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,0.7428571428571429,260.0,350.0,377.0731707317073,560.0,0.947115410522528,1477.5000404151438,1560.0,4.0,4.0,7.0,8.0,3.0,3.0,4.0,1.0,560.0,70.0,8.0,8.0,,,,TeamA,8.0,4.0,2.0,1.0
2020-07-08,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,0.7960122699386503,288.3333333333333,362.22222222222223,378.0487804878049,490.0,0.9933280876384956,1718.4575916145973,1730.0,4.0,4.0,8.0,8.0,3.0,2.0,4.0,1.0,490.0,70.0,7.0,7.0,,,,TeamA,4.0,3.0,1.0,-4.0
2020-07-09,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,0.8160377358490566,288.3333333333333,353.3333333333333,358.5365853658537,0.0,0.9933280876384956,1718.4575916145973,1730.0,3.0,3.0,4.0,9.0,4.0,1.0,4.0,,,,,,,,,TeamA,5.0,3.0,3.0,1.0
2020-07-10,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,0.8989841986455982,295.0,328.14814814814815,361.4634146341463,120.0,1.0353108019848392,1832.5001195131656,1770.0,3.0,2.0,5.0,9.0,4.0,3.0,4.0,1.0,120.0,30.0,4.0,4.0,,,,TeamA,7.0,4.0,3.0,2.0
2020-07-11,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,0.8989841986455982,295.0,328.14814814814815,358.5365853658537,0.0,1.0353108019848392,1832.5001195131656,1770.0,4.0,4.0,7.0,10.0,4.0,3.0,4.0,,,,,,,,,TeamA,7.0,4.0,4.0,0.0
2020-07-12,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,0.5942437923250564,195.0,328.14814814814815,343.1707317073171,0.0,0.7478458548137721,874.9796501321133,1170.0,4.0,4.0,7.0,10.0,4.0,4.0,4.0,,,,,,,,,TeamA,8.0,4.0,4.0,1.0
2020-07-13,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,0.3405707196029777,101.66666666666669,298.51851851851853,328.5365853658537,0.0,0.5181637431113376,316.07988329791596,610.0,4.0,4.0,8.0,8.5,3.0,4.0,4.0,,,,,,,,,TeamA,,,,
2020-07-14,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,0.0773638968481375,20.0,258.51851851851853,309.0243902439024,0.0,0.408248290463863,48.98979485566356,120.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-07-15,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,0.0773638968481375,20.0,258.51851851851853,306.8292682926829,0.0,0.408248290463863,48.98979485566356,120.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-07-16,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,0.0,0.0,251.85185185185185,295.8536585365854,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-07-17,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,0.0,0.0,231.85185185185185,284.8780487804878,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-07-18,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,0.0,0.0,231.85185185185185,284.8780487804878,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,,,,
2020-07-19,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,0.0,0.0,209.6296296296296,267.8048780487805,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,TeamA,8.0,4.0,4.0,
2020-07-20,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,0.0,0.0,200.74074074074073,264.8780487804878,0.0,0.0,0.0,0.0,4.0,4.0,8.0,7.5,4.0,4.0,4.0,,,,,,,,,TeamA,7.0,4.0,4.0,-1.0
2020-07-21,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,0.3446808510638298,60.0,174.07407407407408,254.14634146341464,360.0,0.4082482904638629,146.96938456699067,360.0,4.0,4.0,7.0,8.5,5.0,4.0,4.0,1.0,360.0,60.0,6.0,6.0,,,,TeamA,8.0,4.0,4.0,1.0
2020-07-22,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,0.7369942196531791,141.66666666666666,192.22222222222223,262.1951219512195,490.0,0.634462642749503,539.2932463370776,850.0,4.0,4.0,8.0,8.5,4.0,4.0,4.0,1.0,490.0,70.0,7.0,7.0,,,,TeamA,6.0,4.0,3.0,-2.0
2020-07-23,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,0.7774390243902438,141.66666666666666,182.22222222222223,256.3414634146341,0.0,0.634462642749503,539.2932463370776,850.0,4.0,5.0,6.0,10.0,4.0,3.0,4.0,,,,,,,,,TeamA,7.0,3.0,4.0,1.0
2020-07-24,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,1.4905063291139242,261.6666666666667,175.55555555555554,254.390243902439,720.0,0.8469256178535819,1329.6732200301235,1570.0,3.0,4.0,7.0,10.0,3.0,4.0,4.0,1.0,720.0,90.0,8.0,8.0,,,,TeamA,8.0,4.0,3.0,1.0
2020-07-25,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,1.8435754189944136,366.6666666666667,198.88888888888889,269.7560975609756,630.0,1.1854714778748665,2608.037251324706,2200.0,4.0,5.0,8.0,7.0,4.0,3.0,4.0,1.0,630.0,90.0,7.0,7.0,,,,TeamA,8.0,4.0,3.0,0.0
2020-07-26,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,2.2342105263157896,471.6666666666667,211.11111111111111,285.1219512195122,630.0,1.7902072329131928,5066.286469144336,2830.0,4.0,4.0,8.0,9.0,4.0,3.0,4.0,1.0,630.0,90.0,7.0,7.0,,,,TeamA,5.0,4.0,2.0,-3.0
2020-07-27,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,2.4813829787234045,518.3333333333334,208.88888888888889,281.219512195122,640.0,1.959442452725631,6093.866027976711,3110.0,4.0,4.0,5.0,8.5,4.0,2.0,4.0,1.0,640.0,80.0,8.0,8.0,,,,TeamA,7.0,4.0,4.0,2.0
2020-07-28,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,2.188775510204082,476.6666666666667,217.77777777777777,260.7317073170732,690.0,1.652279567409068,4725.519562789935,2860.0,4.0,4.0,7.0,7.5,4.0,4.0,4.0,1.0,240.0,60.0,4.0,4.0,,,,TeamA,6.0,3.0,2.0,-1.0
2020-07-29,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,2.5926216640502355,611.6666666666666,235.92592592592592,280.4878048780488,810.0,3.132156461961233,11495.014215397723,3670.0,3.0,4.0,6.0,10.0,4.0,2.0,4.0,1.0,810.0,90.0,9.0,9.0,,,,TeamA,7.0,3.0,4.0,1.0
2020-07-30,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,2.2267355982274744,558.3333333333334,250.74074074074073,285.8536585365854,600.0,2.746159957321375,9199.635857026606,3350.0,3.0,4.0,7.0,8.0,4.0,4.0,4.0,1.0,400.0,50.0,8.0,8.0,,,,TeamA,6.0,4.0,4.0,-1.0
2020-07-31,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,2.059426229508197,558.3333333333334,271.1111111111111,288.0487804878049,630.0,2.746159957321375,9199.635857026606,3350.0,4.0,4.0,6.0,9.0,4.0,4.0,4.0,1.0,630.0,90.0,7.0,7.0,,,,TeamA,7.0,3.0,4.0,1.0
2020-08-01,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,1.7326203208556152,480.0,277.037037037037,291.9512195121951,160.0,1.8873664545023323,5435.615388966718,2880.0,3.0,4.0,7.0,8.0,4.0,4.0,4.0,1.0,160.0,40.0,4.0,4.0,,,,TeamA,7.0,3.0,4.0,0.0
2020-08-02,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,1.4651162790697674,373.3333333333333,254.8148148148148,277.3170731707317,0.0,1.230932751596327,2757.2893635757728,2240.0,3.0,4.0,7.0,9.0,4.0,4.0,4.0,,,,,,,,,TeamA,8.0,4.0,4.0,1.0
2020-08-03,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,1.738636363636363,453.3333333333333,260.74074074074076,289.0243902439024,720.0,1.4004404326630615,3809.197976843527,2720.0,4.0,4.0,8.0,10.0,4.0,4.0,4.0,1.0,720.0,90.0,8.0,8.0,,,,TeamA,7.0,4.0,3.0,-1.0
2020-08-04,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,1.7197070572569906,478.3333333333333,278.14814814814815,286.0975609756098,960.0,1.3269812477056646,3808.4361809152574,2870.0,4.0,4.0,7.0,9.0,4.0,3.0,4.0,1.0,960.0,120.0,8.0,8.0,,,,TeamA,7.0,4.0,3.0,0.0
2020-08-05,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,1.822314049586777,571.6666666666666,313.7037037037037,309.5121951219512,960.0,1.4088125443993125,4832.227027289642,3430.0,4.0,4.0,7.0,8.0,3.0,3.0,4.0,1.0,960.0,120.0,8.0,8.0,,,,TeamA,8.0,4.0,2.0,1.0
2020-08-06,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,1.7823721436343851,606.6666666666666,340.3703703703704,323.4146341463415,840.0,1.4423744924480175,5250.243152510784,3640.0,4.0,4.0,8.0,7.0,3.0,2.0,4.0,1.0,840.0,120.0,7.0,7.0,,,,TeamA,7.0,3.0,4.0,-1.0
2020-08-07,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,1.9305,715.0,370.3703703703704,321.219512195122,810.0,1.9740387601571143,8468.62628107402,4290.0,3.0,4.0,7.0,9.0,5.0,4.0,4.0,1.0,810.0,90.0,9.0,9.0,,,,TeamA,6.0,3.0,3.0,-1.0
2020-08-08,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,1.9305,715.0,370.3703703703704,321.219512195122,0.0,1.9740387601571143,8468.62628107402,4290.0,3.0,5.0,6.0,9.0,4.0,3.0,4.0,,,,,,,,,TeamA,,,,
2020-08-09,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,1.6065,595.0,370.3703703703704,313.9024390243902,0.0,1.2797918666082728,4568.856963791534,3570.0,,,,,,,,,,,,,,,,TeamA,7.0,4.0,4.0,
2020-08-10,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,1.3715898400752586,540.0,393.7037037037037,312.1951219512195,630.0,1.2516913122648197,4055.479851738016,3240.0,4.0,4.0,7.0,10.0,2.0,4.0,4.0,1.0,630.0,90.0,7.0,7.0,,,,TeamA,7.0,4.0,4.0,0.0
2020-08-11,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,1.1835834068843778,496.6666666666667,419.6296296296296,329.2682926829268,700.0,1.2668309394677295,3775.156199613835,2980.0,4.0,4.0,7.0,8.5,3.0,4.0,4.0,1.0,700.0,100.0,7.0,7.0,,,,TeamA,7.0,4.0,4.0,0.0
2020-08-12,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,1.1350691619202604,516.6666666666666,455.1851851851851,344.8780487804878,960.0,1.24367476706991,3855.391777916721,3100.0,4.0,4.0,7.0,8.0,4.0,4.0,4.0,1.0,960.0,120.0,8.0,8.0,,,,TeamA,7.0,3.0,4.0,0.0
2020-08-13,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,0.925734710087371,431.6666666666667,466.2962962962963,352.1951219512195,300.0,1.0925761075737483,2829.7721186160084,2590.0,3.0,4.0,7.0,7.0,4.0,4.0,4.0,1.0,300.0,60.0,5.0,5.0,,,,TeamA,6.0,4.0,2.0,-1.0
2020-08-14,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,1.1190833959429,551.6666666666666,492.962962962963,367.8048780487805,720.0,1.604762899776038,5311.765198258686,3310.0,4.0,4.0,6.0,8.5,4.0,2.0,4.0,1.0,720.0,90.0,8.0,8.0,,,,TeamA,7.0,4.0,4.0,1.0
2020-08-15,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,1.2509025270758125,641.6666666666666,512.9629629629629,380.9756097560976,540.0,2.94055958583859,11321.154405478572,3850.0,4.0,4.0,7.0,10.0,4.0,4.0,4.0,1.0,540.0,90.0,6.0,6.0,,,,TeamA,6.0,4.0,4.0,-1.0
2020-08-16,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,1.0462093862815884,536.6666666666666,512.9629629629629,366.3414634146341,0.0,1.570929838268244,5058.394079223745,3220.0,4.0,4.0,6.0,11.0,4.0,4.0,4.0,,,,,,,,,TeamA,7.0,4.0,4.0,1.0
2020-08-17,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,1.047902097902098,555.0,529.6296296296297,372.4390243902439,810.0,1.5640940760614594,5208.43327328466,3330.0,4.0,4.0,7.0,8.5,4.0,4.0,4.0,1.0,810.0,90.0,9.0,9.0,,,,TeamA,,,,
2020-08-18,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,1.042646071188717,575.0,551.4814814814815,386.8292682926829,1080.0,1.495905296639591,5160.873273406589,3450.0,,,,,,,,1.0,1080.0,120.0,9.0,9.0,,,,TeamA,7.0,2.0,4.0,
2020-08-19,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,1.115631005765535,645.0,578.1481481481482,404.390243902439,720.0,1.7824073454228084,6897.916426786269,3870.0,2.0,4.0,7.0,7.5,4.0,4.0,5.0,1.0,720.0,90.0,8.0,8.0,,,,TeamA,8.0,4.0,4.0,1.0
2020-08-20,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,1.0334645669291338,583.3333333333334,564.4444444444445,410.0,620.0,1.54438486478983,5405.347026764405,3500.0,4.0,4.0,8.0,9.0,5.0,4.0,4.0,1.0,350.0,70.0,5.0,5.0,,,,TeamA,7.0,4.0,4.0,-1.0
2020-08-21,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,1.044166117336849,586.6666666666666,561.8518518518518,423.6585365853659,560.0,1.5547363463286947,5472.671939077006,3520.0,4.0,4.0,7.0,8.0,4.0,4.0,4.0,1.0,560.0,80.0,7.0,7.0,,,,TeamA,7.0,4.0,5.0,0.0
2020-08-22,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,1.0894085281980743,586.6666666666666,538.5185185185185,423.6585365853659,0.0,1.5547363463286947,5472.671939077006,3520.0,4.0,5.0,7.0,9.0,4.0,5.0,5.0,,,,,,,,,TeamA,7.0,4.0,5.0,0.0
2020-08-23,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,0.877338129496403,451.6666666666667,514.8148148148148,423.6585365853659,0.0,1.0664366594909995,2890.043347220609,2710.0,4.0,5.0,7.0,10.0,4.0,5.0,5.0,,,,,,,,,TeamA,8.0,4.0,4.0,1.0
2020-08-24,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,0.8047781569965871,436.6666666666667,542.5925925925926,447.8048780487805,990.0,1.0981835895090295,2877.241004513657,2620.0,4.0,4.0,8.0,9.0,4.0,4.0,4.0,1.0,990.0,110.0,9.0,9.0,,,,TeamA,7.0,4.0,4.0,-1.0
2020-08-25,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,0.7161971830985915,376.6666666666667,525.925925925926,456.5853658536585,780.0,1.010638047064547,2284.0419863658763,2260.0,4.0,4.0,7.0,7.0,3.0,4.0,4.0,1.0,360.0,60.0,6.0,6.0,,,,TeamA,,,,
2020-08-26,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,0.7740250696378831,411.6666666666667,531.8518518518518,470.2439024390244,560.0,1.0847741450647808,2679.392138310008,2470.0,,,,,,,,1.0,560.0,80.0,7.0,7.0,,,,TeamA,7.0,4.0,2.0,
2020-08-27,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,0.8493479752916951,458.3333333333333,539.6296296296297,490.7317073170732,840.0,1.0997290601352625,3024.254915371972,2750.0,4.0,5.0,7.0,10.0,4.0,2.0,4.0,1.0,840.0,120.0,7.0,7.0,,,,TeamA,8.0,3.0,2.0,1.0
2020-08-28,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,1.092857142857143,623.3333333333334,570.3703703703703,514.8780487804878,990.0,1.580483613662116,5911.008715096314,3740.0,3.0,4.0,8.0,8.5,3.0,2.0,4.0,1.0,990.0,110.0,9.0,9.0,,,,TeamA,8.0,4.0,3.0,0.0
2020-08-29,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,1.092857142857143,623.3333333333334,570.3703703703703,514.8780487804878,0.0,1.580483613662116,5911.008715096314,3740.0,4.0,5.0,8.0,8.5,4.0,3.0,4.0,,,,,,,,,TeamA,5.0,3.0,2.0,-3.0
2020-08-30,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,0.842983651226158,458.3333333333333,543.7037037037037,514.8780487804878,0.0,1.0997290601352625,3024.254915371972,2750.0,3.0,4.0,5.0,10.0,4.0,2.0,4.0,,,,,,,,,TeamA,7.0,4.0,4.0,2.0
2020-08-31,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,0.9982829670329672,538.3333333333334,539.2592592592592,526.5853658536586,840.0,1.2246979170666996,3955.77427212544,3230.0,4.0,4.0,7.0,9.0,4.0,4.0,4.0,1.0,840.0,120.0,7.0,7.0,,,,TeamA,5.0,3.0,3.0,-2.0
2020-09-01,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,0.8834558823529411,445.0,503.7037037037037,514.6341463414634,0.0,0.9071625757422124,2422.124077231707,2670.0,3.0,3.0,5.0,9.0,2.0,3.0,4.0,,,,,,,,,TeamA,5.0,3.0,4.0,0.0
2020-09-02,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,0.7682094081942337,375.0,488.14814814814815,524.8780487804878,420.0,0.8309363080486878,1869.6066931095477,2250.0,3.0,3.0,5.0,7.0,4.0,4.0,4.0,1.0,420.0,70.0,6.0,6.0,,,,TeamA,7.0,4.0,4.0,2.0
2020-09-03,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,0.6806722689075629,330.0,484.8148148148149,524.8780487804878,720.0,0.8537655782769662,1690.455844988393,1980.0,4.0,4.0,7.0,9.0,4.0,4.0,4.0,1.0,720.0,120.0,6.0,6.0,,,,TeamA,8.0,4.0,3.0,1.0
2020-09-04,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,0.9416370106761568,490.0,520.3703703703703,532.9268292682926,960.0,1.167063694640272,3431.1672622423994,2940.0,4.0,4.0,8.0,8.5,4.0,3.0,2.0,1.0,960.0,120.0,8.0,8.0,,,,TeamA,,,,
2020-09-05,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,0.9416370106761568,490.0,520.3703703703703,517.560975609756,0.0,1.167063694640272,3431.1672622423994,2940.0,,,,,,,,,,,,,,,,TeamA,6.0,4.0,3.0,
2020-09-06,TeamA-32fed4b3-d7fc-482d-ba21-c46c58f015b5,,,,0.819364161849711,420.0,512.5925925925926,512.1951219512196,420.0,1.0958925093990115,2761.649123685509,2520.0,4.0,4.0,6.0,6.0,5.0,3.0,4.0,1.0,420.0,60.0,7.0,7.0,,,,TeamA,8.0,4.0,3.0,2.0
